Brand,Model,Year,Country,Condition,Engine_Size,Horsepower,Torque,Weight,Top_Speed,Acceleration_0_100,Fuel_Type,Drivetrain,Transmission,Fuel_Efficiency,CO2_Emissions,Price,Mileage,Popularity,Safety_Rating,Number_of_Owners,Market_Demand,Insurance_Cost,Production_Units,Log_Price,Log_Mileage,Modification
Aston Martin,488 GTB,2020,Asia,new,6.5,879,598,2473,274,2.7,Petrol,RWD,DCT,6,164,386532,66553,Low,3,3,Medium,11149,100000,12.86497252,11.10576893,
Aston Martin,Huracan,1991,Asia,new,4.5,1085,963,1468,251,2.5,Petrol,FWD,Manual,12.9,175,297398,42371,Low,4,4,Low,6595,1000,12.60282995,10.65424305,Supercharged
McLaren,GT-R,1998,Asia,new,4.1,241,1745,2084,385,4.2,Diesel,FWD,CVT,8.8,145,176054,76780,High,2,4,Low,13020,20000,12.07855173,11.24871249,
McLaren,488 GTB,2004,Europe,new,6,592,1723,1075,151,3.4,Petrol,AWD,Manual,7.4,334,269942,74036,Low,4,1,Low,6658,20000,12.5059661,11.21232025,Supercharged
Bugatti,GT-R,1984,Europe,new,3.3,181,189,2211,280,2.8,Electric,RWD,CVT,8.2,213,219714,174258,High,2,2,Low,9901,5000,12.30008653,12.06829798,Sport
Porsche,720S,2013,Europe,used,1.7,384,624,1872,163,4.6,Diesel,RWD,Manual,11.1,407,132476,84173,Medium,4,4,Low,11611,5000,11.79416432,11.34064136,Supercharged
Ferrari,M4 Competition,2018,Europe,used,3,1311,229,2328,358,5.9,Petrol,AWD,Automatic,12.8,223,181084,98308,Low,3,4,Low,7685,100000,12.10672181,11.49587086,RS
Ferrari,DBS,1989,Europe,used,2.8,429,1525,1837,248,5.7,Electric,AWD,Manual,6.5,385,78064,52529,High,3,1,Medium,13526,200,11.26529709,10.86913971,Turbo
Nissan,Corvette Z06,1986,USA,used,1.8,1087,516,2263,217,3.3,Electric,FWD,CVT,10.9,242,286405,172346,Low,1,2,Medium,3768,100000,12.56516566,12.05726517,
Ferrari,Mustang GT,2016,USA,new,3.7,556,1552,1918,196,3.3,Petrol,FWD,Automatic,9.2,236,207571,32604,High,2,3,High,7953,5000,12.24323355,10.39222093,RS
Ferrari,DBS,1994,USA,new,4.6,1119,470,2191,243,5.7,Petrol,FWD,CVT,13.6,346,482337,33684,High,2,3,Medium,6802,1000,13.08640039,10.42480791,Nismo
Porsche,Mustang GT,2021,Asia,new,6.3,436,1677,1117,331,4.8,Diesel,AWD,DCT,14.5,387,401842,84814,Medium,2,2,Low,4236,1000,12.90381674,11.34822769,
BMW,720S,2003,Asia,used,3.7,228,1644,1712,335,5.7,Electric,FWD,CVT,11.8,171,448478,83606,Low,1,4,Low,1886,1000,13.01361714,11.33388253,Turbo
McLaren,DBS,2005,Europe,new,2.8,250,1114,1063,339,2,Electric,RWD,CVT,10.9,382,404706,247376,High,2,4,High,1362,1000,12.91091863,12.41866877,
McLaren,Corvette Z06,2005,Europe,salvage,3.1,1183,908,2314,380,2.4,Electric,RWD,Automatic,12.8,141,422909,178306,High,1,3,Low,2538,1000,12.95491467,12.09126206,
Lamborghini,Mustang GT,2005,USA,used,7.3,359,540,2340,200,6,Petrol,AWD,CVT,10,363,469888,160992,Low,1,2,High,2757,100000,13.06025178,11.98911616,V-Spec
Ferrari,911 Turbo S,1989,Europe,new,2.9,780,1700,947,355,6.3,Petrol,AWD,DCT,5.6,320,98358,53239,High,1,4,High,12762,1000,11.49637933,10.88256527,
Porsche,Huracan,1996,Asia,used,7.2,1407,1041,2117,197,3.7,Petrol,FWD,DCT,12,366,145977,35121,Low,1,1,Low,11699,100000,11.8912112,10.46658299,
McLaren,DBS,1993,Europe,new,4.5,1184,230,1700,304,6.8,Diesel,RWD,Automatic,10.8,342,421437,90421,Low,4,2,Medium,3043,100000,12.95142795,11.41224288,
Porsche,720S,1981,USA,new,7.6,1315,328,1617,226,3.5,Electric,FWD,DCT,6.5,143,342322,187482,Medium,3,2,Medium,1428,1000,12.74351001,12.14144345,
Chevrolet,488 GTB,1992,Europe,new,4.2,1309,1582,983,332,6.5,Electric,RWD,Automatic,7.1,388,315590,176015,Medium,2,2,Medium,5600,20000,12.66220235,12.07833018,
BMW,Corvette Z06,2006,Asia,new,2.7,1476,1321,1512,274,4.1,Petrol,FWD,Manual,7.3,166,380025,192773,Low,3,3,High,2678,5000,12.84799495,12.1692738,V-Spec
Ferrari,Mustang GT,1988,USA,used,5.1,758,1050,1970,361,4.8,Diesel,AWD,CVT,12.3,410,175871,138024,Low,2,3,Medium,9127,100000,12.07751174,11.83519011,RS
Lamborghini,Mustang GT,1986,Europe,used,5.4,1344,544,1133,262,5.2,Diesel,RWD,CVT,10.2,368,374409,127413,Low,3,4,High,11597,5000,12.83310673,11.75519691,
Nissan,Huracan,1989,Asia,new,5.7,1329,447,1861,326,2.7,Diesel,RWD,CVT,5.5,135,164923,4617,Medium,1,4,High,13647,20000,12.01324004,8.43771699,Nismo
McLaren,Mustang GT,1988,USA,new,4.2,1077,130,2222,301,2.2,Diesel,RWD,CVT,13.4,186,279710,167029,Medium,3,3,Low,7955,5000,12.54151221,12.02592872,
Chevrolet,GT-R,2001,USA,new,1.9,646,1395,1747,159,4.1,Diesel,FWD,Automatic,11.4,125,338920,226972,High,1,4,Low,14372,20000,12.73352232,12.33258635,
Porsche,Chiron,2002,Asia,used,5.6,974,975,1046,284,2.8,Petrol,FWD,CVT,12.3,393,368220,243130,High,3,2,Medium,2712,20000,12.81643858,12.40135567,RS
Aston Martin,GT-R,1986,Europe,new,7.6,962,1378,1095,265,4.7,Petrol,FWD,DCT,14.4,199,26319,237136,High,1,3,Low,10810,200,10.17808439,12.37639331,
Ford,Mustang GT,1988,Europe,new,7.7,949,373,1805,166,4.3,Petrol,RWD,DCT,7.6,250,255102,195942,High,3,4,Medium,9999,20000,12.44942266,12.18557908,V-Spec
Ferrari,Corvette Z06,2006,Europe,new,5.4,940,1709,1913,171,2.6,Electric,AWD,Manual,10.9,235,111598,79021,Low,1,3,High,13843,100000,11.62266737,11.27748157,Track Edition
Ferrari,DBS,2003,USA,new,1.7,891,1621,1945,208,5.3,Diesel,FWD,Automatic,12.6,369,67711,187853,High,2,3,Low,8860,1000,11.1230187,12.14342034,
Chevrolet,720S,2008,USA,used,2.3,1492,248,2117,193,2.1,Diesel,RWD,Manual,10.1,379,353964,107915,Low,4,3,Medium,919,5000,12.77695332,11.58910843,
Porsche,488 GTB,1996,Europe,used,6.9,448,1675,1285,160,2.6,Electric,FWD,CVT,9.9,200,56949,73957,Medium,1,3,Low,12873,1000,10.94992897,11.21125264,
Bugatti,DBS,1999,USA,used,6.9,240,219,1263,191,5.5,Diesel,RWD,DCT,14.3,252,187399,6300,Low,3,2,Low,4476,1000,12.14100065,8.74846363,
Ferrari,911 Turbo S,1986,USA,used,7.7,936,409,1173,172,4.6,Diesel,RWD,Automatic,7.4,217,262298,98637,High,2,2,High,6404,5000,12.47724035,11.49921186,
Bugatti,DBS,2022,Asia,used,5.2,1170,1712,2307,267,3.4,Diesel,FWD,DCT,11.5,338,416682,64199,Low,1,4,Low,7677,20000,12.94008102,11.06975849,
Aston Martin,DBS,2019,Europe,new,7.1,1373,1369,1107,337,2.9,Diesel,RWD,Automatic,14.7,116,212864,58672,Low,3,3,Medium,13316,5000,12.26841344,10.97973493,
Chevrolet,720S,1986,Europe,new,6.9,616,1268,1174,363,5.2,Diesel,FWD,Manual,7.2,231,244983,80615,Low,4,3,Low,14379,20000,12.40894818,11.29745242,
Porsche,Huracan,2007,Europe,new,5.4,940,1581,1906,381,3,Petrol,RWD,CVT,9.6,350,168903,220839,Low,4,2,High,5341,100000,12.03708579,12.30519374,RS
Porsche,Mustang GT,1998,USA,used,6.6,1458,1707,1395,211,6.9,Diesel,AWD,Manual,14.8,184,92811,72656,Medium,3,4,High,8830,20000,11.43833122,11.19350502,
BMW,Huracan,1999,USA,salvage,2.4,646,765,1801,260,6.3,Petrol,AWD,CVT,5.4,311,229074,74026,High,1,2,High,8992,5000,12.34180474,11.21218517,
Ford,911 Turbo S,2023,USA,new,5.7,1282,784,2462,203,2.7,Petrol,AWD,DCT,11.3,204,477679,93798,Medium,2,3,Medium,3404,20000,13.07669633,11.44890947,Nismo
McLaren,M4 Competition,2018,Europe,new,7.7,964,1490,2450,231,6.3,Petrol,AWD,Manual,9,436,54717,163158,High,3,1,High,14962,1000,10.909948,12.00248046,RS
McLaren,488 GTB,2019,USA,new,2.6,753,817,1058,268,3.7,Petrol,FWD,Manual,12.7,198,198814,122374,High,4,4,High,1028,200,12.20013002,11.71484538,
Nissan,GT-R,1986,Europe,used,6.4,1177,302,1839,258,4.4,Electric,RWD,DCT,8.2,140,417725,114315,High,3,3,Medium,6835,20000,12.94258099,11.64672182,GT
Lamborghini,488 GTB,1985,USA,used,3.7,1285,470,1359,367,2.7,Petrol,RWD,DCT,8.7,159,242133,154319,Low,3,1,Medium,11214,20000,12.39724657,11.94678365,Turbo
Chevrolet,Mustang GT,2004,Europe,new,6.8,685,1658,1293,261,2.6,Electric,AWD,DCT,10.2,186,332070,215052,Low,2,3,Medium,4205,100000,12.71310408,12.27863979,Sport
Aston Martin,488 GTB,2020,Asia,used,6.1,1474,1521,1816,371,6.3,Electric,AWD,Automatic,8.5,142,438882,144060,Medium,2,4,Medium,12330,1000,12.99198814,11.8779921,RS
Porsche,Chiron,1992,USA,used,7.5,626,827,1842,162,5.1,Petrol,RWD,DCT,7.6,407,69630,246142,Low,3,4,Medium,6850,100000,11.15096515,12.41366795,
Ford,GT-R,2018,Europe,new,6.2,1017,1608,1338,217,4.3,Diesel,RWD,Automatic,8.6,120,340649,225454,Medium,3,4,Low,14072,20000,12.73861084,12.32587586,
Bugatti,911 Turbo S,2019,Asia,new,4.2,511,797,2302,256,2.2,Diesel,RWD,DCT,14.1,251,274176,207250,High,2,1,High,606,200,12.52152916,12.2416859,GT
Chevrolet,Mustang GT,2001,Asia,used,1.7,345,921,1063,176,6.6,Petrol,AWD,Automatic,8.4,221,111196,94850,Low,2,1,Medium,12395,100000,11.61905868,11.46006252,Track Edition
Nissan,Corvette Z06,1996,USA,new,6.7,885,459,1538,264,3.9,Petrol,RWD,DCT,14,271,89496,23402,High,1,3,High,5952,50,11.40196038,10.0606195,V-Spec
Chevrolet,911 Turbo S,2001,Europe,new,4.2,672,1284,2253,317,4.1,Electric,AWD,Automatic,7.1,310,314501,181879,High,1,4,Low,12526,20000,12.65874571,12.11110241,
Nissan,Chiron,2013,USA,new,5.9,1045,230,1469,223,3.4,Electric,AWD,CVT,11.7,232,168772,145863,Low,1,2,Low,2361,5000,12.0363099,11.89042996,Nismo
Porsche,GT-R,1987,Asia,restored,2.3,1164,380,1046,385,6.5,Diesel,AWD,CVT,12.4,399,20014,12967,Low,1,2,Medium,8733,100000,9.904237271,9.470240063,
Lamborghini,720S,2024,USA,used,7.3,211,1331,1882,241,3.7,Electric,RWD,Manual,6.1,318,273699,106763,Low,3,4,High,7367,20000,12.5197879,11.57837607,
Nissan,Chiron,1997,Europe,used,4.4,1123,490,1859,234,2.9,Electric,AWD,DCT,10.4,433,385668,125598,High,3,2,High,6454,200,12.86273477,11.74084957,GT
Porsche,911 Turbo S,2003,Asia,new,7.5,1309,1501,1667,265,4.5,Petrol,FWD,DCT,5.1,164,236489,188287,High,1,2,Low,8822,1000,12.3736612,12.14572798,
Porsche,Mustang GT,2021,USA,new,6.1,295,1416,1009,224,5.9,Electric,RWD,Automatic,14.3,258,135651,115362,Low,3,4,Low,11860,100000,11.81784806,11.65583896,
Lamborghini,M4 Competition,1981,USA,used,2.4,337,723,1293,233,3.9,Electric,RWD,Manual,10.2,400,139817,143699,High,2,3,Low,9525,200,11.84809686,11.87548307,V-Spec
McLaren,Mustang GT,1981,USA,new,5.3,153,568,2484,394,5.3,Electric,RWD,CVT,5.4,213,67859,217051,High,2,1,Medium,7148,200,11.12520204,12.28789224,
Chevrolet,GT-R,2006,USA,used,7.4,936,1560,2105,377,3.5,Diesel,RWD,Manual,11.8,173,69274,55105,Medium,1,2,Medium,8664,1000,11.14583937,10.91701388,V-Spec
Ferrari,M4 Competition,1993,USA,new,6.7,1016,980,2496,232,5.6,Petrol,AWD,Automatic,13.9,410,106677,181274,High,3,4,Low,14096,20000,11.57757023,12.10777049,
Ferrari,Huracan,2018,Asia,used,4.3,820,1531,1342,393,5.3,Diesel,FWD,DCT,12.4,159,349598,249090,High,2,3,High,8129,50,12.76454206,12.42557357,Nismo
Bugatti,GT-R,1991,Asia,used,7.7,461,1481,1646,287,5.4,Petrol,AWD,Manual,6.3,353,241854,98095,Low,3,4,Medium,5498,5000,12.39609365,11.49370187,V-Spec
Bugatti,GT-R,2011,Europe,used,3.3,1131,1454,1653,164,5.2,Petrol,FWD,DCT,10.4,342,203267,38804,High,2,3,High,2143,200,12.22228058,10.56630438,
Ferrari,Chiron,2007,USA,new,4,370,1472,1029,386,2.8,Electric,RWD,CVT,12.3,214,30492,178034,Low,3,2,Low,7287,20000,10.32525243,12.08973544,Sport
Aston Martin,Mustang GT,2007,Europe,used,6.4,965,1190,2326,194,6.4,Diesel,AWD,Automatic,13,394,164715,109107,High,2,2,Medium,9893,1000,12.01197806,11.6000935,Sport
Ferrari,911 Turbo S,2004,Asia,new,3.1,310,775,1404,330,4.9,Diesel,AWD,DCT,5.2,203,137960,223366,Low,2,2,Low,1288,20000,11.83472632,12.31657144,Track Edition
Bugatti,720S,1983,USA,used,4.9,1446,268,1619,231,3.9,Electric,AWD,Manual,7.8,147,472379,126258,High,2,2,Medium,1740,1000,13.06553903,11.74609063,
Ford,488 GTB,2005,Europe,new,6.3,1236,469,921,156,2.9,Diesel,FWD,Automatic,13.8,179,141953,91616,High,1,3,High,4988,5000,11.86325834,11.42537212,
Bugatti,DBS,2015,USA,used,5.7,219,442,1940,307,5.9,Petrol,FWD,CVT,7.6,126,298468,39724,Low,3,4,Low,14511,100000,12.60642135,10.58973599,
Aston Martin,720S,1982,USA,new,2.6,568,984,1774,227,4.5,Petrol,RWD,Manual,9.7,371,180989,93997,Low,1,3,High,6655,5000,12.10619706,11.45102878,
Chevrolet,488 GTB,1980,Europe,restored,5.6,672,1263,1730,378,2.7,Petrol,AWD,DCT,12,332,219375,35616,High,3,1,High,2859,200,12.29854243,10.48057833,
Ferrari,Huracan,1996,Asia,used,5.3,322,1124,1533,382,6.6,Electric,RWD,DCT,14.9,353,231218,81699,High,2,1,High,5112,5000,12.35112059,11.31080928,GT
Lamborghini,911 Turbo S,1986,Europe,new,5.2,617,517,1181,179,2.5,Diesel,FWD,Automatic,9.3,446,178199,197648,Low,4,3,Medium,8626,5000,12.09066179,12.19424801,
Ford,Mustang GT,1984,Europe,salvage,6.9,741,765,2150,267,4.6,Petrol,RWD,CVT,10,236,250221,64901,Low,1,1,High,4048,5000,12.4301038,11.08063372,
Porsche,Corvette Z06,1998,Europe,new,2.8,1502,1340,2343,304,5.1,Electric,AWD,Manual,10.6,252,327199,176755,Medium,2,3,High,2318,20000,12.69832688,12.08252553,
Aston Martin,GT-R,2018,USA,salvage,6.4,1242,532,1272,198,7,Petrol,AWD,CVT,7.3,443,36942,110484,High,1,2,Medium,2138,200,10.51713146,11.61263504,
Bugatti,720S,2013,Asia,used,6.5,1084,1582,2224,334,2.7,Petrol,FWD,Manual,8.7,157,424082,127781,High,4,3,Low,1799,5000,12.95768447,11.75808097,GT
Lamborghini,488 GTB,2014,Asia,salvage,6.2,1276,156,1908,341,5.1,Diesel,FWD,Manual,9.3,319,30135,146480,High,3,2,High,9331,1000,10.31347575,11.89465101,
Nissan,Corvette Z06,1995,USA,new,4.8,1200,306,1185,250,4.4,Electric,RWD,Automatic,5.2,117,264407,74812,High,3,4,Medium,784,5000,12.48524864,11.22274695,
McLaren,720S,2019,Asia,new,4.1,275,539,2039,340,3.3,Petrol,AWD,DCT,5.1,189,272273,208185,High,4,4,Low,9962,1000,12.51456419,12.24618719,
Ferrari,911 Turbo S,2018,Europe,used,4.1,1156,844,2072,325,6.7,Petrol,RWD,DCT,7.2,429,428074,216047,High,4,2,Medium,14022,1000,12.96705369,12.28325588,Turbo
McLaren,Mustang GT,2006,Asia,salvage,6.3,1467,1603,1303,318,6,Electric,FWD,DCT,10.1,276,348268,142923,Low,3,3,Medium,6935,20000,12.76073045,11.8700683,Nismo
Aston Martin,M4 Competition,2020,USA,new,4.8,456,1253,989,230,5.9,Electric,FWD,CVT,14.6,143,54121,190219,High,4,3,Medium,11860,5000,10.89899604,12.15593658,
Nissan,720S,2017,Asia,new,3.8,1117,306,2042,179,6.5,Diesel,RWD,Manual,14.7,302,369404,116881,High,2,2,Low,9339,1000,12.81964888,11.66892016,
Nissan,720S,2004,USA,new,5.6,1234,590,1595,359,5.6,Petrol,AWD,Automatic,11.5,209,249350,84669,High,1,1,Low,3729,20000,12.42661682,11.34651663,Nismo
Nissan,Mustang GT,2005,Europe,used,7,282,1221,1807,152,4.5,Diesel,FWD,CVT,13.3,292,253818,226799,Low,1,3,High,7856,100000,12.44437669,12.33182385,
Porsche,Huracan,1993,USA,restored,2,531,1517,2016,369,4,Petrol,RWD,Manual,14,436,37973,1029,Low,1,2,High,3823,100000,10.54465699,6.937314081,
Aston Martin,Chiron,1993,Asia,new,7.8,949,929,1528,186,5.5,Diesel,AWD,Automatic,13.4,227,77402,109772,Low,1,1,High,11605,100000,11.25678082,11.60616988,Track Edition
Chevrolet,720S,1993,Europe,new,2.2,617,449,1901,179,5,Petrol,RWD,Manual,10.4,109,116960,123742,High,1,1,High,7661,50,11.66959582,11.72596211,Supercharged
McLaren,Mustang GT,2004,Asia,used,4.9,196,1268,1346,203,4.7,Electric,FWD,Automatic,12,418,267839,124153,Low,1,2,High,13172,20000,12.49814507,11.72927801,
Chevrolet,Chiron,2015,USA,new,5.2,218,1459,1211,362,4.9,Diesel,AWD,CVT,5,193,93361,138584,Low,3,3,Low,10182,100000,11.44423969,11.83923913,
Lamborghini,Mustang GT,1983,Europe,used,2.5,1288,1077,2241,262,5.3,Electric,FWD,Manual,11.5,401,187555,102831,Low,3,1,Medium,1514,20000,12.14183275,11.54085187,
BMW,Mustang GT,1994,USA,new,7.5,331,439,1020,361,6.8,Petrol,FWD,Manual,9.3,324,437999,104791,High,1,1,High,6305,1000,12.98997419,11.55973271,GT
Ford,Huracan,2011,Asia,used,4.6,557,594,1216,235,5.8,Electric,FWD,CVT,11.4,357,300913,176906,High,1,1,Medium,3333,20000,12.61457979,12.08337945,
Ford,Mustang GT,1997,USA,used,2.5,1069,1632,1037,377,2.9,Diesel,FWD,Automatic,11.9,323,342772,99744,High,4,4,Medium,13098,5000,12.7448237,11.51037221,
Chevrolet,911 Turbo S,1993,Asia,used,6.2,1332,945,1717,249,4.3,Diesel,FWD,DCT,6,358,132818,143892,High,4,2,High,3140,5000,11.79674258,11.87682525,Turbo
BMW,720S,1980,Asia,new,5.8,468,633,2207,234,5.4,Electric,RWD,DCT,13.7,135,413134,43007,Medium,4,4,Medium,8797,20000,12.9315297,10.66914142,
BMW,488 GTB,2021,Europe,used,7.8,208,453,2443,365,2.9,Petrol,FWD,Automatic,6.8,360,315221,238054,High,1,1,Medium,3090,200,12.66103243,12.38025702,
Ferrari,488 GTB,1999,Europe,new,4.4,507,1214,2428,362,6.7,Diesel,FWD,Automatic,5.1,375,174008,57239,High,4,1,Medium,10803,200,12.0668623,10.95500823,Turbo
Lamborghini,488 GTB,1989,USA,used,3.3,294,584,1290,284,2.4,Petrol,FWD,DCT,9.3,358,480413,184374,High,1,2,Medium,14087,20000,13.08240351,12.12472701,
Aston Martin,Mustang GT,1989,Asia,new,2,878,1519,1928,157,5.1,Diesel,AWD,Manual,5.9,358,415401,43184,Low,3,1,Medium,8043,100000,12.93700201,10.67324849,Nismo
BMW,Corvette Z06,2003,Asia,used,6.3,1066,843,1668,363,6.9,Petrol,FWD,CVT,14.6,425,186278,132843,High,2,2,Medium,11024,200,12.13500083,11.79693079,
Bugatti,Chiron,2013,Europe,new,5.6,284,127,1266,235,5.6,Petrol,AWD,DCT,7.8,327,92061,170867,Medium,3,1,Medium,6874,5000,11.43021754,12.04864661,GT
Ford,Chiron,2007,Europe,new,7.8,1276,283,1740,212,5.4,Electric,RWD,Automatic,7.2,187,29972,72147,Medium,1,2,Medium,12702,20000,10.30805226,11.18647484,Sport
Bugatti,Mustang GT,2006,Europe,new,6.2,1355,900,1391,340,7,Petrol,FWD,Manual,7.6,402,172256,125422,High,1,2,Medium,4552,50,12.05674283,11.7394473,
Lamborghini,911 Turbo S,2019,Europe,salvage,7.6,1193,1438,1657,341,6,Diesel,RWD,Automatic,7.8,201,54656,208392,High,3,3,Medium,2730,1000,10.90883257,12.247181,Nismo
BMW,911 Turbo S,1980,USA,salvage,7.9,298,477,2389,307,6.9,Electric,RWD,DCT,5.6,392,123392,157534,High,3,3,Low,1425,200,11.72312966,11.96740293,
McLaren,GT-R,2012,USA,new,4.3,1223,200,2158,375,5.5,Diesel,FWD,CVT,10.4,107,66590,173019,Low,4,2,Low,11284,20000,11.10632471,12.06116247,Nismo
Ford,Mustang GT,1983,USA,new,2.6,921,893,2285,242,5.3,Electric,RWD,CVT,5.2,201,494386,21621,Medium,4,2,Low,3205,5000,13.11107389,9.981466594,
Ferrari,DBS,1986,USA,new,2.9,1483,1418,1421,287,5.8,Electric,FWD,Manual,12.5,212,346278,136997,Medium,2,1,Medium,3492,20000,12.75500009,11.82772161,
Ferrari,Huracan,1988,Europe,new,3.6,1132,1040,2165,346,2.9,Petrol,RWD,CVT,12.7,307,297998,134532,High,4,1,High,12968,20000,12.60484541,11.8095648,
Nissan,488 GTB,1995,USA,used,4.9,483,1018,2365,198,6,Petrol,AWD,DCT,9,144,386440,220772,High,4,3,High,4861,5000,12.86473448,12.3048903,RS
Porsche,Huracan,1984,USA,new,2.4,457,1683,1087,270,6.9,Diesel,AWD,DCT,14.7,109,303085,98216,High,4,1,Low,6159,50,12.62177187,11.4949346,RS
BMW,488 GTB,2013,USA,used,3.5,627,1041,1303,188,5.1,Diesel,AWD,DCT,12.8,441,297541,54689,Medium,2,2,Medium,1876,1000,12.60331067,10.90943616,
Lamborghini,M4 Competition,2002,Europe,used,3.6,474,1190,1326,183,2.1,Petrol,FWD,Manual,6.2,331,29862,28873,Medium,4,4,High,5082,5000,10.30437553,10.27069682,Nismo
Ford,M4 Competition,2022,Asia,used,1.6,772,1535,1312,251,2.4,Diesel,RWD,DCT,14.8,332,253389,37727,Low,4,2,High,13678,1000,12.44268508,10.5381578,
Porsche,Mustang GT,2004,Europe,used,3.9,918,944,2437,159,3.2,Diesel,AWD,CVT,13.5,442,387338,93118,Low,3,2,Medium,1413,100000,12.86705556,11.44163352,Supercharged
Lamborghini,M4 Competition,1992,Asia,new,2.3,506,1710,1053,158,4.5,Petrol,FWD,Manual,12,268,105058,189584,Medium,3,1,Medium,6494,5000,11.56227738,12.15259275,
Chevrolet,Corvette Z06,2003,Asia,new,4.4,1448,1137,1102,337,4.1,Electric,AWD,DCT,11.5,367,243818,200884,Medium,4,1,Low,12336,5000,12.40418143,12.21048788,
BMW,GT-R,1990,USA,used,2.9,1441,1222,1116,245,6.9,Petrol,AWD,DCT,11,336,390951,141347,High,3,2,Medium,3452,200,12.87634007,11.85898021,Track Edition
Aston Martin,911 Turbo S,1996,USA,new,6.9,1407,1656,1381,282,6.7,Diesel,FWD,Automatic,14.9,363,357497,123939,High,1,1,Low,7887,1000,12.78688505,11.72755286,
Aston Martin,Corvette Z06,2016,USA,new,2.1,563,799,2238,312,4,Electric,AWD,DCT,9.8,400,171141,120204,Medium,3,2,Medium,8367,20000,12.0502489,11.6969539,
BMW,Huracan,1992,Europe,salvage,7.1,630,1166,1924,288,6,Petrol,FWD,Manual,6.7,187,52258,238099,Low,2,2,Medium,14410,100000,10.8639674,12.38044603,
Nissan,Huracan,2006,Europe,used,5.3,1238,1371,1665,191,5.2,Electric,AWD,Automatic,7.9,253,458876,241458,Medium,4,2,High,3213,20000,13.03653748,12.39445497,
Nissan,M4 Competition,1999,USA,new,4.5,650,557,1402,229,3.2,Diesel,FWD,Manual,8.8,441,162347,87269,Medium,1,2,Medium,5604,20000,11.99749746,11.37676204,
Aston Martin,911 Turbo S,2012,Europe,used,5.1,691,1441,1698,240,6.7,Electric,AWD,DCT,8.2,206,131185,197842,Low,3,3,Low,14878,100000,11.78437144,12.19522907,Sport
McLaren,GT-R,2021,Europe,new,4,642,1065,1705,297,3.3,Diesel,RWD,CVT,5.3,316,194072,111061,High,1,1,Medium,11284,1000,12.17598966,11.61784388,
Ford,488 GTB,2011,Asia,salvage,2.4,645,1403,2201,328,6.4,Petrol,RWD,Automatic,5.7,258,480970,206607,Low,1,2,Low,7431,1000,13.08356226,12.23857856,Track Edition
Aston Martin,Corvette Z06,1987,Europe,new,6.5,626,895,2117,150,5.2,Electric,FWD,Automatic,5,411,92582,130053,High,4,2,High,1539,50,11.43586082,11.77570503,
McLaren,GT-R,2008,Asia,used,7.5,731,795,1842,367,5.1,Electric,FWD,Automatic,11.8,136,232317,156106,Low,1,2,High,10566,20000,12.3558624,11.95829695,
Porsche,720S,2019,USA,used,7.7,1144,129,1668,160,6.2,Electric,RWD,Manual,11.6,171,105225,128393,Low,2,1,Low,7315,100000,11.5638657,11.76285894,
McLaren,Chiron,1998,Europe,new,5.9,1315,277,1661,210,4.5,Diesel,FWD,Automatic,5.7,220,267087,207006,High,1,1,Low,8297,1000,12.49533347,12.24050789,
Porsche,M4 Competition,1985,Asia,used,4.2,796,987,2171,228,6.3,Petrol,AWD,CVT,8.2,271,209945,128145,High,4,3,High,9214,20000,12.25460563,11.76092552,
Lamborghini,488 GTB,2023,Europe,salvage,4.7,494,903,987,316,4.8,Petrol,AWD,CVT,7.8,326,51695,104799,High,2,4,Medium,11745,20000,10.85313569,11.55980905,
Bugatti,720S,2018,Asia,used,5.8,1096,1301,1333,253,6.9,Diesel,AWD,Automatic,9.5,316,372812,22184,Low,2,3,Medium,13919,20000,12.82883223,10.00717166,V-Spec
Lamborghini,488 GTB,2020,Asia,new,6.9,493,439,1319,197,5.3,Electric,AWD,Manual,8.6,194,157752,197481,Low,2,2,Medium,13403,20000,11.9687858,12.19340272,
Aston Martin,488 GTB,2000,Europe,used,4,237,1345,2176,231,3.9,Diesel,AWD,Manual,13.2,276,498595,35886,High,2,3,Medium,4913,20000,13.11955143,10.48813039,
Porsche,M4 Competition,2001,USA,salvage,7.5,1167,240,1328,365,5.8,Diesel,AWD,Manual,13.8,186,412113,17943,Low,1,1,Medium,10381,100000,12.92905529,9.795011076,RS
Aston Martin,488 GTB,2021,Asia,new,3.7,1176,258,2087,177,4.5,Petrol,AWD,DCT,7.1,201,472025,41069,Low,3,2,Low,1642,5000,13.06478935,10.62303321,
BMW,GT-R,1989,USA,used,5,752,793,2418,238,6,Diesel,FWD,Manual,6.2,423,426976,84943,High,3,1,Low,10740,200,12.96448543,11.34974749,
Ford,GT-R,1989,Europe,new,7.8,450,1710,1061,364,6.2,Electric,RWD,Manual,13.4,226,373149,163420,Medium,3,3,Medium,1241,20000,12.82973576,12.00408497,Supercharged
Ferrari,720S,2008,Europe,new,7.6,639,1482,1406,224,5.1,Diesel,AWD,Automatic,10,169,187785,201190,High,3,4,High,5375,50,12.1430583,12.21200998,
Aston Martin,Huracan,1995,USA,new,6.1,801,1403,1164,374,6.4,Diesel,AWD,DCT,8.2,322,20194,28888,Low,3,2,High,812,100000,9.913190328,10.27121618,Track Edition
Ford,911 Turbo S,1980,Europe,salvage,3.7,1194,1576,1009,229,4,Diesel,FWD,Automatic,5.5,359,286395,112743,Low,4,2,Medium,3644,100000,12.56513075,11.63287504,
